time_w,w,time_sensor,sensor_w,time_rain,rain
302.6921525,219.4649579,,,,
302.709808,219.4701539,,,,
302.809808,219.4994127,,,,
302.909808,219.5277091,,,,
303.009808,219.5550665,,,,
303.109808,219.5815078,,,,
303.209808,219.6070554,,,,
303.309808,219.631731,,,,
303.409808,219.655556,,,,
303.509808,219.6785509,,,,
303.609808,219.7007361,,,,
303.709808,219.7221313,,,,
303.809808,219.7427558,,,,
303.909808,219.7626283,,,,
304.009808,219.7817672,,,,
304.109808,219.8001903,,,,
304.209808,219.8179151,,,,
304.309808,219.8349586,,,,
304.409808,219.8513375,,,,
304.509808,219.8670678,,,,
304.609808,219.8821656,,,,
304.709808,219.896646,,,,
304.809808,219.9105243,,,,
304.909808,219.923815,,,,
305.009808,219.9365325,,,,
305.109808,219.9486908,,,,
305.209808,219.9603036,,,,
305.309808,219.971384,,,,
305.409808,219.981945,,,,
305.4741831,219.9884176,,,,
305.5741831,219.9981538,,,,
305.6741831,220.0074034,,,,
305.7741831,220.0161783,,,,
305.8741831,220.0244901,,,,
305.9741831,220.0323501,,,,
306.0741831,220.0397692,,,,
306.1741831,220.0467582,,,,
306.2741831,220.0533277,,,,
306.3741831,220.0594878,,,,
306.4741831,220.0652484,,,,
306.5741831,220.0706195,,,,
306.6741831,220.0756103,,,,
306.7741831,220.0802303,,,,
306.8741831,220.0844884,,,,
306.9741831,220.0883935,,,,
307.0741831,220.0919541,,,,
307.1741831,220.0951787,,,,
307.2741831,220.0980755,,,,
307.3741831,220.1006524,,,,
307.4741831,220.1029173,,,,
307.5741831,220.1048777,,,,
307.640496,220.1059808,,,,
307.740496,220.107452,,,,
307.840496,220.1086381,,,,
307.940496,220.1095461,,,,
308.040496,220.1101827,,,,
308.140496,220.1105545,,,,
308.240496,220.110668,,,,
308.340496,220.1105295,,,,
308.440496,220.1101452,,,,
308.540496,220.1095209,,,,
308.640496,220.1086627,,,,
308.740496,220.1075761,,,,
308.840496,220.1062668,,,,
308.940496,220.1047401,,,,
309.040496,220.1030014,,,,
309.140496,220.1010558,,,,
309.240496,220.0989085,,,,
309.340496,220.0965642,,,,
309.440496,220.0940278,,,,
309.540496,220.091304,,,,
309.640496,220.0883973,,,,
309.740496,220.0853123,,,,
309.840496,220.0820532,,,,
309.8673265,220.0811332,,,,
309.9673265,220.0776599,,,,
310.0673265,220.0740219,,,,
310.1673265,220.0702234,,,,
310.2673265,220.0662683,,,,
310.3673265,220.0621603,,,,
310.4673265,220.0579032,,,,
310.5673265,220.0535006,,,,
310.6673265,220.0489561,,,,
310.7673265,220.0442731,,,,
310.8673265,220.039455,,,,
310.9673265,220.0345052,,,,
311.0673265,220.0294267,,,,
311.1673265,220.0242228,,,,
311.2673265,220.0188964,,,,
311.3673265,220.0134507,,,,
311.4673265,220.0078884,,,,
311.5673265,220.0022125,,,,
311.6673265,219.9964257,,,,
311.7673265,219.9905307,,,,
311.8673265,219.9845302,,,,
311.9673265,219.9784266,,,,
311.9881247,219.9771363,,,,
312.0881247,219.9709119,,,,
312.1881247,219.96459,,,,
312.2881247,219.958173,,,,
312.3881247,219.9516631,,,,
312.4881247,219.9450626,,,,
312.5881247,219.9383738,,,,
312.6881247,219.9315988,,,,
312.7881247,219.9247397,,,,
312.8881247,219.9177985,,,,
312.9881247,219.9107772,,,,
313.0881247,219.9036779,,,,
313.1881247,219.8965024,,,,
313.2881247,219.8892525,,,,
313.3881247,219.8819301,,,,
313.4881247,219.8745369,,,,
313.5881247,219.8670747,,,,
313.6881247,219.8595452,,,,
313.7881247,219.8519499,,,,
313.8881247,219.8442905,,,,
313.9881247,219.8365686,,,,
314.0881247,219.8287857,,,,
314.1881247,219.8209432,,,,
314.2881247,219.8130426,,,,
314.3881247,219.8050854,,,,
314.4881247,219.7970729,,,,
314.5881247,219.7890064,,,,
314.6881247,219.7808873,,,,
314.7881247,219.7727169,,,,
314.8881247,219.7644963,,,,
314.9317435,219.7608893,,,,
315.0317435,219.7525991,,,,
315.1317435,219.7442618,,,,
315.2317435,219.7358784,,,,
315.3317435,219.7274501,,,,
315.4317435,219.718978,,,,
315.5317435,219.7104632,,,,
315.6317435,219.7019067,,,,
315.7317435,219.6933095,,,,
315.8317435,219.6846726,,,,
315.9317435,219.675997,,,,
316.0317435,219.6672836,,,,
316.1317435,219.6585333,,,,
316.2317435,219.6497471,,,,
316.3317435,219.6409258,,,,
316.4317435,219.6320703,,,,
316.5317435,219.6231814,,,,
316.6317435,219.6142599,,,,
316.7317435,219.6053067,,,,
316.8317435,219.5963224,,,,
316.9317435,219.5873079,,,,
317.0317435,219.5782638,,,,
317.1317435,219.569191,,,,
317.2317435,219.56009,,,,
317.3317435,219.5509617,,,,
317.4317435,219.5418066,,,,
317.5317435,219.5326254,,,,
317.6317435,219.5234188,,,,
317.6999801,219.5171195,,,,
317.7999801,219.5078715,,,,
317.8999801,219.4985997,,,,
317.9999801,219.4893047,,,,
318.0999801,219.4799869,,,,
318.1999801,219.470647,,,,
318.2999801,219.4612856,,,,
318.3999801,219.451903,,,,
318.4999801,219.4425,,,,
318.5999801,219.4330769,,,,
318.6999801,219.4236342,,,,
318.7999801,219.4141724,,,,
318.8999801,219.4046921,,,,
318.9999801,219.3951935,,,,
319.0999801,219.3856773,,,,
319.1999801,219.3761438,,,,
319.2999801,219.3665934,,,,
319.3999801,219.3570265,,,,
319.4999801,219.3474436,,,,
319.5999801,219.337845,,,,
319.6999801,219.3282312,,,,
319.7999801,219.3186024,,,,
319.8999801,219.3089591,,,,
319.9999801,219.2993016,,,,
320.0999801,219.2896303,,,,
320.1999801,219.2799454,,,,
320.2999801,219.2702474,,,,
320.3999801,219.2605365,,,,
320.4999801,219.2508131,,,,
320.5641977,219.2445611,,,,
320.6641977,219.2348178,,,,
320.7641977,219.2250627,,,,
320.8641977,219.2152962,,,,
320.9641977,219.2055184,,,,
321.0641977,219.1957298,,,,
321.1641977,219.1859305,,,,
321.2641977,219.1761208,,,,
321.3641977,219.166301,,,,
321.4641977,219.1564713,,,,
321.5641977,219.1466319,,,,
321.6641977,219.1367832,,,,
321.7641977,219.1269252,,,,
321.8641977,219.1170583,,,,
321.9641977,219.1071827,,,,
322.0641977,219.0972985,,,,
322.1641977,219.087406,,,,
322.2641977,219.0775054,,,,
322.3641977,219.0675969,,,,
322.4641977,219.0576807,,,,
322.5641977,219.0477569,,,,
322.613162,219.0428942,,,,
322.713162,219.0329595,,,,
322.813162,219.0230178,,,,
322.913162,219.0130691,,,,
323.013162,219.0031137,,,,
323.113162,218.9931517,,,,
323.213162,218.9831833,,,,
323.313162,218.9732086,,,,
323.413162,218.9632278,,,,
323.513162,218.9532411,,,,
323.613162,218.9432485,,,,
323.713162,218.9332503,,,,
323.813162,218.9232465,,,,
323.913162,218.9132373,,,,
324.013162,218.9032228,,,,
324.113162,218.8932032,,,,
324.213162,218.8831786,,,,
324.313162,218.8731491,,,,
324.413162,218.8631148,,,,
324.513162,218.8530758,,,,
324.613162,218.8430323,,,,
324.713162,218.8329844,,,,
324.813162,218.8229321,,,,
324.86752,218.8174656,,,,
324.96752,218.8074069,,,,
325.06752,218.7973441,,,,
325.16752,218.7872773,,,,
325.26752,218.7772067,,,,
325.36752,218.7671323,,,,
325.46752,218.7570542,,,,
325.56752,218.7469725,,,,
325.66752,218.7368873,,,,
325.76752,218.7267987,,,,
325.86752,218.7167068,,,,
325.96752,218.7066116,,,,
326.06752,218.6965132,,,,
326.16752,218.6864118,,,,
326.26752,218.6763073,,,,
326.36752,218.6661998,,,,
326.46752,218.6560895,,,,
326.56752,218.6459764,,,,
326.66752,218.6358605,,,,
326.76752,218.625742,,,,
326.86752,218.6156208,,,,
326.96752,218.6054972,,,,
327.06752,218.595371,,,,
327.16752,218.5852424,,,,
327.26752,218.5751115,,,,
327.2926333,218.5725667,,,,
327.3926333,218.5624328,,,,
327.4926333,218.5522968,,,,
327.5926333,218.5421586,,,,
327.6926333,218.5320182,,,,
327.7926333,218.5218758,,,,
327.8926333,218.5117313,,,,
327.9926333,218.5015849,,,,
328.0926333,218.4914365,,,,
328.1926333,218.4812863,,,,
328.2926333,218.4711342,,,,
328.3926333,218.4609803,,,,
328.4926333,218.4508247,,,,
328.5926333,218.4406674,,,,
328.6926333,218.4305084,,,,
328.7926333,218.4203478,,,,
328.8926333,218.4101857,,,,
328.9926333,218.4000219,,,,
329.0926333,218.3898567,,,,
329.1926333,218.37969,,,,
329.2926333,218.3695219,,,,
329.3926333,218.3593524,,,,
329.4926333,218.3491815,,,,
329.5926333,218.3390093,,,,
329.6926333,218.3288357,,,,
329.719873,218.3260642,,,,
329.819873,218.315889,,,,
329.919873,218.3057127,,,,
330.019873,218.2955351,,,,
330.119873,218.2853564,,,,
330.219873,218.2751766,,,,
330.319873,218.2649956,,,,
330.419873,218.2548135,,,,
330.519873,218.2446304,,,,
330.619873,218.2344463,,,,
330.719873,218.2242611,,,,
330.819873,218.214075,,,,
330.919873,218.2038879,,,,
331.019873,218.1936998,,,,
331.119873,218.1835109,,,,
331.219873,218.1733211,,,,
331.319873,218.1631304,,,,
331.419873,218.1529388,,,,
331.519873,218.1427464,,,,
331.619873,218.1325532,,,,
331.719873,218.1223593,,,,
331.819873,218.1121645,,,,
331.919873,218.101969,,,,
332.019873,218.0917728,,,,
332.1310557,218.0804355,,,,
332.2310557,218.0702378,,,,
332.3310557,218.0600394,,,,
332.4310557,218.0498403,,,,
332.5310557,218.0396406,,,,
332.6310557,218.0294403,,,,
332.7310557,218.0192394,,,,
332.8310557,218.0090379,,,,
332.9310557,217.9988357,,,,
333.0310557,217.988633,,,,
333.1310557,217.9784298,,,,
333.2310557,217.968226,,,,
333.3310557,217.9580217,,,,
333.4310557,217.9478169,,,,
333.5310557,217.9376115,,,,
333.6310557,217.9274057,,,,
333.7310557,217.9171994,,,,
333.8310557,217.9069926,,,,
333.9310557,217.8967854,,,,
334.0310557,217.8865777,,,,
334.1310557,217.8763696,,,,
334.2310557,217.8661611,,,,
334.3310557,217.8559521,,,,
334.4310557,217.8457428,,,,
334.5310557,217.835533,,,,
334.6310557,217.8253229,,,,
334.653328,217.8230488,,,,
334.753328,217.8128382,,,,
334.853328,217.8026272,,,,
334.953328,217.7924159,,,,
335.053328,217.7822043,,,,
335.153328,217.7719923,,,,
335.253328,217.76178,,,,
335.353328,217.7515673,,,,
335.453328,217.7413544,,,,
335.553328,217.7311411,,,,
335.653328,217.7209276,,,,
335.753328,217.7107137,,,,
335.853328,217.7004996,,,,
335.953328,217.6902852,,,,
336.053328,217.6800705,,,,
336.153328,217.6698556,,,,
336.253328,217.6596404,,,,
336.353328,217.6494249,,,,
336.453328,217.6392092,,,,
336.553328,217.6289933,,,,
336.653328,217.6187771,,,,
336.753328,217.6085607,,,,
336.853328,217.5983441,,,,
336.9049678,217.5930681,,,,
337.0049678,217.5828512,,,,
337.1049678,217.572634,,,,
337.2049678,217.5624167,,,,
337.3049678,217.5521991,,,,
337.4049678,217.5419814,,,,
337.5049678,217.5317634,,,,
337.6049678,217.5215453,,,,
337.7049678,217.511327,,,,
337.8049678,217.5011085,,,,
337.9049678,217.4908899,,,,
338.0049678,217.4806711,,,,
338.1049678,217.4704521,,,,
338.2049678,217.460233,,,,
338.3049678,217.4500137,,,,
338.4049678,217.4397942,,,,
338.5049678,217.4295746,,,,
338.6049678,217.4193549,,,,
338.7049678,217.409135,,,,
338.8049678,217.398915,,,,
338.9049678,217.3886948,,,,
339.0049678,217.3784746,,,,
339.1049678,217.3682542,,,,
339.2049678,217.3580336,,,,
339.3026566,217.3480492,,,,
339.4026566,217.3378284,,,,
339.5026566,217.3276075,,,,
339.6026566,217.3173865,,,,
339.7026566,217.3071654,,,,
339.8026566,217.2969442,,,,
339.9026566,217.2867229,,,,
340.0026566,217.2765015,,,,
340.1026566,217.26628,,,,
340.2026566,217.2560583,,,,
340.3026566,217.2458366,,,,
340.4026566,217.2356148,,,,
340.5026566,217.2253929,,,,
340.6026566,217.2151709,,,,
340.7026566,217.2049489,,,,
340.8026566,217.1947267,,,,
340.9026566,217.1845045,,,,
341.0026566,217.1742822,,,,
341.1026566,217.1640598,,,,
341.2026566,217.1538373,,,,
341.3026566,217.1436147,,,,
341.4140189,217.1322306,,,,
341.5140189,217.1220079,,,,
341.6140189,217.1117851,,,,
341.7140189,217.1015623,,,,
341.8140189,217.0913394,,,,
341.9140189,217.0811164,,,,
342.0140189,217.0708934,,,,
342.1140189,217.0606703,,,,
342.2140189,217.0504472,,,,
342.3140189,217.040224,,,,
342.4140189,217.0300007,,,,
342.5140189,217.0197774,,,,
342.6140189,217.0095541,,,,
342.7140189,216.9993306,,,,
342.8140189,216.9891072,,,,
342.9140189,216.9788837,,,,
343.0140189,216.9686601,,,,
343.1140189,216.9584365,,,,
343.2140189,216.9482128,,,,
343.3140189,216.9379891,,,,
343.4140189,216.9277653,,,,
343.5140189,216.9175416,,,,
343.6140189,216.9073177,,,,
343.7140189,216.8970938,,,,
343.8140189,216.8868699,,,,
343.9140189,216.876646,,,,
344.0140189,216.866422,,,,
344.1634304,216.8511461,,,,
344.2634304,216.840922,,,,
344.3634304,216.8306979,,,,
344.4634304,216.8204737,,,,
344.5634304,216.8102495,,,,
344.6634304,216.8000253,,,,
344.7634304,216.789801,,,,
344.8634304,216.7795768,,,,
344.9634304,216.7693524,,,,
345.0634304,216.7591281,,,,
345.1634304,216.7489037,,,,
345.2634304,216.7386793,,,,
345.3634304,216.7284549,,,,
345.4634304,216.7182304,,,,
345.5634304,216.708006,,,,
345.6634304,216.6977815,,,,
345.7634304,216.6875569,,,,
345.8634304,216.6773324,,,,
345.9634304,216.6671078,,,,
346.0634304,216.6568832,,,,
346.1859625,216.6443547,,,,
346.2859625,216.6341301,,,,
346.3859625,216.6239054,,,,
346.4859625,216.6136807,,,,
346.5859625,216.603456,,,,
346.6859625,216.5932313,,,,
346.7859625,216.5830065,,,,
346.8859625,216.5727818,,,,
346.9859625,216.562557,,,,
347.0859625,216.5523322,,,,
347.1859625,216.5421073,,,,
347.2859625,216.5318825,,,,
347.3859625,216.5216576,,,,
347.4859625,216.5114328,,,,
347.5859625,216.5012079,,,,
347.6859625,216.490983,,,,
347.7859625,216.480758,,,,
347.8859625,216.4705331,,,,
347.9859625,216.4603082,,,,
348.0859625,216.4500832,,,,
348.1859625,216.4398582,,,,
348.2859625,216.4296332,,,,
348.3859625,216.4194082,,,,
348.4859625,216.4091832,,,,
348.5859625,216.3989582,,,,
348.6859625,216.3887331,,,,
348.8738392,216.3695226,,,,
348.9738392,216.3592975,,,,
349.0738392,216.3490725,,,,
349.1738392,216.3388474,,,,
349.2738392,216.3286222,,,,
349.3738392,216.3183971,,,,
349.5738392,216.2979469,,,,
349.7738392,216.2774966,,,,
349.9738392,216.2570462,,,,
350.1738392,216.2365958,,,,
350.3738392,216.2161454,,,,
350.5738392,216.195695,,,,
350.7738392,216.1752445,,,,
350.9738392,216.154794,,,,
351.1738392,216.1343435,,,,
351.3738392,216.1138929,,,,
351.5826474,216.0925417,,,,
351.7826474,216.0720911,,,,
351.9826474,216.0516404,,,,
352.1826474,216.0311898,,,,
352.3826474,216.0107391,,,,
352.5826474,215.9902884,,,,
352.7826474,215.9698377,,,,
352.9826474,215.949387,,,,
353.1826474,215.9289363,,,,
353.3826474,215.9084855,,,,
353.5871107,215.8875783,,,,
353.7871107,215.8671276,,,,
353.9871107,215.8466768,,,,
354.2871107,215.8160005,,,,
354.5871107,215.7853243,,,,
354.8871107,215.754648,,,,
355.1871107,215.7239717,,,,
355.4871107,215.6932953,,,,
355.7656718,215.6648112,,,,
356.0656718,215.6341348,,,,
356.3656718,215.6034584,,,,
356.6656718,215.572782,,,,
356.9656718,215.5421056,,,,
357.3656718,215.5012037,,,,
357.7656718,215.4603017,,,,
358.1656718,215.4193998,,,,
358.5882079,215.3761933,,,,
358.9882079,215.3352913,,,,
359.3882079,215.2943893,,,,
359.8882079,215.2432617,,,,
360,215.2318304,,,,
